state,state_abbreviation,county,fips,party,candidate,votes,fraction_votes
Texas,TX,Childress,48075,Democrat,Bernie Sanders,34,0.37
Texas,TX,Clay,48077,Republican,Ted Cruz,1425,0.488
Texas,TX,Clay,48077,Republican,Donald Trump,844,0.289
Texas,TX,Clay,48077,Republican,Marco Rubio,302,0.10300000000000001
Texas,TX,Clay,48077,Republican,Ben Carson,174,0.06
Texas,TX,Clay,48077,Republican,John Kasich,72,0.025
Texas,TX,Clay,48077,Democrat,Hillary Clinton,120,0.628
Texas,TX,Clay,48077,Democrat,Bernie Sanders,64,0.335
Texas,TX,Cochran,48079,Republican,Ted Cruz,353,0.47100000000000003
Texas,TX,Cochran,48079,Republican,Donald Trump,153,0.204
Texas,TX,Cochran,48079,Republican,Marco Rubio,122,0.163
Texas,TX,Cochran,48079,Republican,Ben Carson,39,0.052000000000000005
Texas,TX,Cochran,48079,Republican,John Kasich,15,0.02
Texas,TX,Cochran,48079,Democrat,Hillary Clinton,4,0.5
Texas,TX,Cochran,48079,Democrat,Bernie Sanders,3,0.375
Texas,TX,Coke,48081,Republican,Ted Cruz,405,0.474
Texas,TX,Coke,48081,Republican,Donald Trump,251,0.294
Texas,TX,Coke,48081,Republican,Marco Rubio,85,0.1
Texas,TX,Coke,48081,Republican,Ben Carson,50,0.059000000000000004
Texas,TX,Coke,48081,Republican,John Kasich,23,0.027000000000000003
Texas,TX,Coke,48081,Democrat,Hillary Clinton,25,0.48100000000000004
Texas,TX,Coke,48081,Democrat,Bernie Sanders,25,0.48100000000000004
Texas,TX,Coleman,48083,Republican,Ted Cruz,1149,0.505
Texas,TX,Coleman,48083,Republican,Donald Trump,674,0.29600000000000004
Texas,TX,Coleman,48083,Republican,Marco Rubio,208,0.091
Texas,TX,Coleman,48083,Republican,Ben Carson,124,0.055
Texas,TX,Coleman,48083,Republican,John Kasich,34,0.015
Texas,TX,Coleman,48083,Democrat,Hillary Clinton,75,0.6
Texas,TX,Coleman,48083,Democrat,Bernie Sanders,49,0.392
Texas,TX,Collin,48085,Republican,Ted Cruz,46094,0.396
Texas,TX,Collin,48085,Republican,Donald Trump,29772,0.256
Texas,TX,Collin,48085,Republican,Marco Rubio,27082,0.233
Texas,TX,Collin,48085,Republican,John Kasich,6893,0.059000000000000004
Texas,TX,Collin,48085,Republican,Ben Carson,4019,0.035
Texas,TX,Collin,48085,Democrat,Hillary Clinton,23591,0.5920000000000001
Texas,TX,Collin,48085,Democrat,Bernie Sanders,16082,0.40299999999999997
Texas,TX,Collingsworth,48087,Republican,Ted Cruz,266,0.467
Texas,TX,Collingsworth,48087,Republican,Donald Trump,153,0.26899999999999996
Texas,TX,Collingsworth,48087,Republican,Marco Rubio,66,0.11599999999999999
Texas,TX,Collingsworth,48087,Republican,Ben Carson,61,0.107
Texas,TX,Collingsworth,48087,Republican,John Kasich,9,0.016
Texas,TX,Collingsworth,48087,Democrat,Hillary Clinton,36,0.59
Texas,TX,Collingsworth,48087,Democrat,Bernie Sanders,24,0.39299999999999996
Texas,TX,Colorado,48089,Republican,Ted Cruz,1956,0.52
Texas,TX,Colorado,48089,Republican,Donald Trump,1078,0.287
Texas,TX,Colorado,48089,Republican,Marco Rubio,470,0.125
Texas,TX,Colorado,48089,Republican,Ben Carson,100,0.027000000000000003
Texas,TX,Colorado,48089,Republican,John Kasich,97,0.026000000000000002
Texas,TX,Colorado,48089,Democrat,Hillary Clinton,474,0.748
Texas,TX,Colorado,48089,Democrat,Bernie Sanders,150,0.237
Texas,TX,Comal,48091,Republican,Ted Cruz,13004,0.452
Texas,TX,Comal,48091,Republican,Donald Trump,7532,0.262
Texas,TX,Comal,48091,Republican,Marco Rubio,5099,0.177
Texas,TX,Comal,48091,Republican,Ben Carson,1176,0.040999999999999995
Texas,TX,Comal,48091,Republican,John Kasich,1044,0.036000000000000004
Texas,TX,Comal,48091,Democrat,Hillary Clinton,3109,0.6
Texas,TX,Comal,48091,Democrat,Bernie Sanders,2023,0.39
Texas,TX,Comanche,48093,Republican,Ted Cruz,1387,0.47700000000000004
Texas,TX,Comanche,48093,Republican,Donald Trump,908,0.312
Texas,TX,Comanche,48093,Republican,Marco Rubio,319,0.11
Texas,TX,Comanche,48093,Republican,Ben Carson,139,0.048
Texas,TX,Comanche,48093,Republican,John Kasich,42,0.013999999999999999
Texas,TX,Comanche,48093,Democrat,Hillary Clinton,217,0.633
Texas,TX,Comanche,48093,Democrat,Bernie Sanders,116,0.33799999999999997
Texas,TX,Concho,48095,Republican,Ted Cruz,280,0.408
Texas,TX,Concho,48095,Republican,Donald Trump,221,0.322
Texas,TX,Concho,48095,Republican,Marco Rubio,75,0.109
Texas,TX,Concho,48095,Republican,Ben Carson,48,0.07
Texas,TX,Concho,48095,Republican,John Kasich,21,0.031
Texas,TX,Concho,48095,Democrat,Hillary Clinton,27,0.6920000000000001
Texas,TX,Concho,48095,Democrat,Bernie Sanders,11,0.282
Texas,TX,Cooke,48097,Republican,Ted Cruz,4143,0.474
Texas,TX,Cooke,48097,Republican,Donald Trump,2692,0.308
Texas,TX,Cooke,48097,Republican,Marco Rubio,986,0.113
Texas,TX,Cooke,48097,Republican,Ben Carson,396,0.045
Texas,TX,Cooke,48097,Republican,John Kasich,252,0.028999999999999998
Texas,TX,Cooke,48097,Democrat,Hillary Clinton,449,0.564
Texas,TX,Cooke,48097,Democrat,Bernie Sanders,334,0.42
Texas,TX,Coryell,48099,Republican,Ted Cruz,3327,0.43
Texas,TX,Coryell,48099,Republican,Donald Trump,2404,0.311
Texas,TX,Coryell,48099,Republican,Marco Rubio,883,0.114
Texas,TX,Coryell,48099,Republican,Ben Carson,411,0.053
Texas,TX,Coryell,48099,Republican,John Kasich,227,0.028999999999999998
Texas,TX,Coryell,48099,Democrat,Hillary Clinton,1010,0.627
Texas,TX,Coryell,48099,Democrat,Bernie Sanders,577,0.358
Texas,TX,Cottle,48101,Republican,Ted Cruz,168,0.56
Texas,TX,Cottle,48101,Republican,Donald Trump,81,0.27
Texas,TX,Cottle,48101,Republican,Ben Carson,16,0.053
Texas,TX,Cottle,48101,Republican,Marco Rubio,14,0.047
Texas,TX,Cottle,48101,Republican,John Kasich,4,0.013000000000000001
Texas,TX,Cottle,48101,Democrat,Hillary Clinton,26,0.565
Texas,TX,Cottle,48101,Democrat,Bernie Sanders,18,0.391
Texas,TX,Crane,48103,Republican,Ted Cruz,468,0.45299999999999996
Texas,TX,Crane,48103,Republican,Donald Trump,249,0.24100000000000002
Texas,TX,Crane,48103,Republican,Marco Rubio,169,0.16399999999999998
Texas,TX,Crane,48103,Republican,Ben Carson,51,0.049
Texas,TX,Crane,48103,Republican,John Kasich,11,0.011000000000000001
Texas,TX,Crane,48103,Democrat,Hillary Clinton,62,0.66
Texas,TX,Crane,48103,Democrat,Bernie Sanders,24,0.255
Texas,TX,Crockett,48105,Republican,Ted Cruz,88,0.473
Texas,TX,Crockett,48105,Republican,Donald Trump,50,0.26899999999999996
Texas,TX,Crockett,48105,Republican,Marco Rubio,29,0.156
Texas,TX,Crockett,48105,Republican,Ben Carson,16,0.086
Texas,TX,Crockett,48105,Republican,John Kasich,0,0.0
Texas,TX,Crockett,48105,Democrat,Hillary Clinton,266,0.377
Texas,TX,Crockett,48105,Democrat,Bernie Sanders,240,0.34
Texas,TX,Crosby,48107,Republican,Ted Cruz,353,0.49700000000000005
Texas,TX,Crosby,48107,Republican,Donald Trump,184,0.259
Texas,TX,Crosby,48107,Republican,Marco Rubio,86,0.121
Texas,TX,Crosby,48107,Republican,Ben Carson,51,0.07200000000000001
Texas,TX,Crosby,48107,Republican,John Kasich,22,0.031
Texas,TX,Crosby,48107,Democrat,Hillary Clinton,131,0.5820000000000001
Texas,TX,Crosby,48107,Democrat,Bernie Sanders,91,0.40399999999999997
Texas,TX,Culberson,48109,Republican,Ted Cruz,36,0.45
Texas,TX,Culberson,48109,Republican,Donald Trump,30,0.375
Texas,TX,Culberson,48109,Republican,Marco Rubio,9,0.113
Texas,TX,Culberson,48109,Republican,Ben Carson,2,0.025
Texas,TX,Culberson,48109,Republican,John Kasich,1,0.013000000000000001
Texas,TX,Culberson,48109,Democrat,Hillary Clinton,355,0.62
Texas,TX,Culberson,48109,Democrat,Bernie Sanders,160,0.27899999999999997
Texas,TX,Dallam,48111,Republican,Ted Cruz,390,0.467
Texas,TX,Dallam,48111,Republican,Donald Trump,254,0.304
Texas,TX,Dallam,48111,Republican,Marco Rubio,89,0.106
Texas,TX,Dallam,48111,Republican,Ben Carson,56,0.067
Texas,TX,Dallam,48111,Republican,John Kasich,13,0.016
Texas,TX,Dallam,48111,Democrat,Hillary Clinton,24,0.615
Texas,TX,Dallam,48111,Democrat,Bernie Sanders,13,0.33299999999999996
Texas,TX,Dallas,48113,Republican,Ted Cruz,61072,0.35
Texas,TX,Dallas,48113,Republican,Marco Rubio,45962,0.264
Texas,TX,Dallas,48113,Republican,Donald Trump,43303,0.248
Texas,TX,Dallas,48113,Republican,John Kasich,13732,0.079
Texas,TX,Dallas,48113,Republican,Ben Carson,5886,0.034
Texas,TX,Dallas,48113,Democrat,Hillary Clinton,113574,0.715
Texas,TX,Dallas,48113,Democrat,Bernie Sanders,44231,0.278
Texas,TX,Dawson,48115,Republican,Ted Cruz,943,0.43700000000000006
Texas,TX,Dawson,48115,Republican,Donald Trump,516,0.239
Texas,TX,Dawson,48115,Republican,Marco Rubio,380,0.17600000000000002
Texas,TX,Dawson,48115,Republican,Ben Carson,119,0.055
Texas,TX,Dawson,48115,Republican,John Kasich,47,0.022000000000000002
Texas,TX,Dawson,48115,Democrat,Hillary Clinton,92,0.7020000000000001
Texas,TX,Dawson,48115,Democrat,Bernie Sanders,34,0.26
Texas,TX,Deaf Smith,48117,Republican,Ted Cruz,993,0.513
Texas,TX,Deaf Smith,48117,Republican,Donald Trump,424,0.21899999999999997
Texas,TX,Deaf Smith,48117,Republican,Marco Rubio,301,0.155
Texas,TX,Deaf Smith,48117,Republican,Ben Carson,98,0.051
Texas,TX,Deaf Smith,48117,Republican,John Kasich,75,0.039
Texas,TX,Deaf Smith,48117,Democrat,Hillary Clinton,200,0.6779999999999999
Texas,TX,Deaf Smith,48117,Democrat,Bernie Sanders,86,0.292
Texas,TX,Delta,48119,Republican,Ted Cruz,553,0.441
Texas,TX,Delta,48119,Republican,Donald Trump,451,0.359
Texas,TX,Delta,48119,Republican,Marco Rubio,133,0.106
Texas,TX,Delta,48119,Republican,Ben Carson,59,0.047
Texas,TX,Delta,48119,Republican,John Kasich,24,0.019
Texas,TX,Delta,48119,Democrat,Hillary Clinton,110,0.679
Texas,TX,Delta,48119,Democrat,Bernie Sanders,51,0.315
Texas,TX,Denton,48121,Republican,Ted Cruz,39404,0.41100000000000003
Texas,TX,Denton,48121,Republican,Donald Trump,24341,0.254
Texas,TX,Denton,48121,Republican,Marco Rubio,21007,0.21899999999999997
Texas,TX,Denton,48121,Republican,John Kasich,4782,0.05
Texas,TX,Denton,48121,Republican,Ben Carson,4004,0.042
Texas,TX,Denton,48121,Democrat,Hillary Clinton,16470,0.508
Texas,TX,Denton,48121,Democrat,Bernie Sanders,15750,0.485
Texas,TX,De Witt,48123,Republican,Ted Cruz,1772,0.49200000000000005
Texas,TX,De Witt,48123,Republican,Donald Trump,1124,0.312
Texas,TX,De Witt,48123,Republican,Marco Rubio,368,0.102
Texas,TX,De Witt,48123,Republican,Ben Carson,107,0.03
Texas,TX,De Witt,48123,Republican,John Kasich,78,0.022000000000000002
Texas,TX,De Witt,48123,Democrat,Hillary Clinton,293,0.703
Texas,TX,De Witt,48123,Democrat,Bernie Sanders,113,0.271
Texas,TX,Dickens,48125,Republican,Ted Cruz,267,0.457
Texas,TX,Dickens,48125,Republican,Donald Trump,165,0.28300000000000003
Texas,TX,Dickens,48125,Republican,Marco Rubio,54,0.092
Texas,TX,Dickens,48125,Republican,Ben Carson,49,0.084
Texas,TX,Dickens,48125,Republican,John Kasich,5,0.009000000000000001
Texas,TX,Dickens,48125,Democrat,Hillary Clinton,13,0.52
Texas,TX,Dickens,48125,Democrat,Bernie Sanders,11,0.44
Texas,TX,Dimmit,48127,Republican,Ted Cruz,55,0.55
Texas,TX,Dimmit,48127,Republican,Donald Trump,30,0.3
Texas,TX,Dimmit,48127,Republican,Marco Rubio,11,0.11
Texas,TX,Dimmit,48127,Republican,John Kasich,3,0.03
Texas,TX,Dimmit,48127,Republican,Ben Carson,1,0.01
Texas,TX,Dimmit,48127,Democrat,Hillary Clinton,1804,0.6890000000000001
Texas,TX,Dimmit,48127,Democrat,Bernie Sanders,534,0.204
Texas,TX,Donley,48129,Republican,Ted Cruz,358,0.445
Texas,TX,Donley,48129,Republican,Donald Trump,248,0.308
Texas,TX,Donley,48129,Republican,Marco Rubio,73,0.091
Texas,TX,Donley,48129,Republican,Ben Carson,72,0.08900000000000001
Texas,TX,Donley,48129,Republican,John Kasich,34,0.042
Texas,TX,Donley,48129,Democrat,Bernie Sanders,35,0.507
Texas,TX,Donley,48129,Democrat,Hillary Clinton,33,0.478
Texas,TX,Duval,48131,Republican,Ted Cruz,57,0.452
Texas,TX,Duval,48131,Republican,Donald Trump,47,0.373
Texas,TX,Duval,48131,Republican,Marco Rubio,12,0.095
Texas,TX,Duval,48131,Republican,Ben Carson,6,0.048
Texas,TX,Duval,48131,Republican,John Kasich,2,0.016
Texas,TX,Duval,48131,Democrat,Hillary Clinton,2272,0.762
Texas,TX,Duval,48131,Democrat,Bernie Sanders,523,0.175
Texas,TX,Eastland,48133,Republican,Ted Cruz,2221,0.575
Texas,TX,Eastland,48133,Republican,Donald Trump,1048,0.271
Texas,TX,Eastland,48133,Republican,Marco Rubio,341,0.08800000000000001
Texas,TX,Eastland,48133,Republican,Ben Carson,133,0.034
Texas,TX,Eastland,48133,Republican,John Kasich,51,0.013000000000000001
Texas,TX,Eastland,48133,Democrat,Hillary Clinton,171,0.557
Texas,TX,Eastland,48133,Democrat,Bernie Sanders,122,0.397
Texas,TX,Ector,48135,Republican,Ted Cruz,7232,0.457
Texas,TX,Ector,48135,Republican,Donald Trump,4449,0.281
Texas,TX,Ector,48135,Republican,Marco Rubio,2284,0.14400000000000002
Texas,TX,Ector,48135,Republican,Ben Carson,831,0.053
Texas,TX,Ector,48135,Republican,John Kasich,287,0.018000000000000002
Texas,TX,Ector,48135,Democrat,Hillary Clinton,1852,0.649
Texas,TX,Ector,48135,Democrat,Bernie Sanders,941,0.33
Texas,TX,Edwards,48137,Republican,Ted Cruz,223,0.397
Texas,TX,Edwards,48137,Republican,Donald Trump,208,0.37
Texas,TX,Edwards,48137,Republican,Marco Rubio,79,0.141
Texas,TX,Edwards,48137,Republican,Ben Carson,22,0.039
Texas,TX,Edwards,48137,Republican,John Kasich,9,0.016
Texas,TX,Edwards,48137,Democrat,Hillary Clinton,42,0.575
Texas,TX,Edwards,48137,Democrat,Bernie Sanders,27,0.37
Texas,TX,Ellis,48139,Republican,Ted Cruz,12546,0.488
Texas,TX,Ellis,48139,Republican,Donald Trump,6927,0.26899999999999996
Texas,TX,Ellis,48139,Republican,Marco Rubio,3815,0.14800000000000002
Texas,TX,Ellis,48139,Republican,Ben Carson,1257,0.049
Texas,TX,Ellis,48139,Republican,John Kasich,551,0.021
Texas,TX,Ellis,48139,Democrat,Hillary Clinton,3719,0.695
Texas,TX,Ellis,48139,Democrat,Bernie Sanders,1563,0.292
Texas,TX,El Paso,48141,Republican,Ted Cruz,10919,0.38
Texas,TX,El Paso,48141,Republican,Marco Rubio,7378,0.257
Texas,TX,El Paso,48141,Republican,Donald Trump,7270,0.253
Texas,TX,El Paso,48141,Republican,Ben Carson,1256,0.044000000000000004
Texas,TX,El Paso,48141,Republican,John Kasich,1069,0.037000000000000005
Texas,TX,El Paso,48141,Democrat,Hillary Clinton,36067,0.66
Texas,TX,El Paso,48141,Democrat,Bernie Sanders,17176,0.315
Texas,TX,Erath,48143,Republican,Ted Cruz,3286,0.46799999999999997
Texas,TX,Erath,48143,Republican,Donald Trump,2030,0.289
Texas,TX,Erath,48143,Republican,Marco Rubio,919,0.131
Texas,TX,Erath,48143,Republican,Ben Carson,367,0.052000000000000005
Texas,TX,Erath,48143,Republican,John Kasich,150,0.021
Texas,TX,Erath,48143,Democrat,Hillary Clinton,427,0.525
Texas,TX,Erath,48143,Democrat,Bernie Sanders,365,0.449
Texas,TX,Falls,48145,Republican,Ted Cruz,1150,0.456
Texas,TX,Falls,48145,Republican,Donald Trump,894,0.355
Texas,TX,Falls,48145,Republican,Marco Rubio,191,0.076
Texas,TX,Falls,48145,Republican,Ben Carson,81,0.032
Texas,TX,Falls,48145,Republican,John Kasich,73,0.028999999999999998
Texas,TX,Falls,48145,Democrat,Hillary Clinton,551,0.8140000000000001
Texas,TX,Falls,48145,Democrat,Bernie Sanders,115,0.17
Texas,TX,Fannin,48147,Republican,Ted Cruz,2818,0.489
Texas,TX,Fannin,48147,Republican,Donald Trump,1831,0.317
Texas,TX,Fannin,48147,Republican,Marco Rubio,551,0.096
Texas,TX,Fannin,48147,Republican,Ben Carson,252,0.044000000000000004
Texas,TX,Fannin,48147,Republican,John Kasich,128,0.022000000000000002
Texas,TX,Fannin,48147,Democrat,Hillary Clinton,505,0.63
Texas,TX,Fannin,48147,Democrat,Bernie Sanders,277,0.34600000000000003
Texas,TX,Fayette,48149,Republican,Ted Cruz,2851,0.456
Texas,TX,Fayette,48149,Republican,Donald Trump,2047,0.327
Texas,TX,Fayette,48149,Republican,Marco Rubio,832,0.133
Texas,TX,Fayette,48149,Republican,Ben Carson,195,0.031
Texas,TX,Fayette,48149,Republican,John Kasich,163,0.026000000000000002
Texas,TX,Fayette,48149,Democrat,Hillary Clinton,584,0.639
Texas,TX,Fayette,48149,Democrat,Bernie Sanders,309,0.33799999999999997
Texas,TX,Fisher,48151,Republican,Ted Cruz,306,0.5379999999999999
Texas,TX,Fisher,48151,Republican,Donald Trump,140,0.24600000000000002
Texas,TX,Fisher,48151,Republican,Marco Rubio,61,0.107
Texas,TX,Fisher,48151,Republican,Ben Carson,33,0.057999999999999996
Texas,TX,Fisher,48151,Republican,John Kasich,12,0.021
Texas,TX,Fisher,48151,Democrat,Hillary Clinton,226,0.5329999999999999
Texas,TX,Fisher,48151,Democrat,Bernie Sanders,146,0.344
Texas,TX,Floyd,48153,Republican,Ted Cruz,711,0.527
Texas,TX,Floyd,48153,Republican,Donald Trump,238,0.17600000000000002
Texas,TX,Floyd,48153,Republican,Marco Rubio,190,0.141
Texas,TX,Floyd,48153,Republican,Ben Carson,97,0.07200000000000001
Texas,TX,Floyd,48153,Republican,John Kasich,34,0.025
Texas,TX,Floyd,48153,Democrat,Hillary Clinton,60,0.659
Texas,TX,Floyd,48153,Democrat,Bernie Sanders,24,0.264
Texas,TX,Foard,48155,Republican,Ted Cruz,18,0.581
Texas,TX,Foard,48155,Republican,Donald Trump,11,0.355
Texas,TX,Foard,48155,Republican,Ben Carson,1,0.032
Texas,TX,Foard,48155,Republican,John Kasich,0,0.0
Texas,TX,Foard,48155,Republican,Marco Rubio,0,0.0
Texas,TX,Foard,48155,Democrat,Bernie Sanders,112,0.48100000000000004
Texas,TX,Foard,48155,Democrat,Hillary Clinton,80,0.34299999999999997
Texas,TX,Fort Bend,48157,Republican,Ted Cruz,31422,0.45799999999999996
Texas,TX,Fort Bend,48157,Republican,Donald Trump,16924,0.247
Texas,TX,Fort Bend,48157,Republican,Marco Rubio,13388,0.195
Texas,TX,Fort Bend,48157,Republican,John Kasich,3321,0.048
Texas,TX,Fort Bend,48157,Republican,Ben Carson,2042,0.03
Texas,TX,Fort Bend,48157,Democrat,Hillary Clinton,29248,0.746
Texas,TX,Fort Bend,48157,Democrat,Bernie Sanders,9765,0.249
Texas,TX,Franklin,48159,Republican,Ted Cruz,1155,0.45799999999999996
Texas,TX,Franklin,48159,Republican,Donald Trump,700,0.278
Texas,TX,Franklin,48159,Republican,Marco Rubio,354,0.14
Texas,TX,Franklin,48159,Republican,Ben Carson,122,0.048
Texas,TX,Franklin,48159,Republican,John Kasich,82,0.033
Texas,TX,Franklin,48159,Democrat,Hillary Clinton,163,0.6759999999999999
Texas,TX,Franklin,48159,Democrat,Bernie Sanders,73,0.303
Texas,TX,Freestone,48161,Republican,Ted Cruz,2204,0.457
Texas,TX,Freestone,48161,Republican,Donald Trump,1538,0.319
Texas,TX,Freestone,48161,Republican,Marco Rubio,433,0.09
Texas,TX,Freestone,48161,Republican,Ben Carson,300,0.062
Texas,TX,Freestone,48161,Republican,John Kasich,86,0.018000000000000002
Texas,TX,Freestone,48161,Democrat,Hillary Clinton,380,0.768
Texas,TX,Freestone,48161,Democrat,Bernie Sanders,102,0.20600000000000002
Texas,TX,Frio,48163,Republican,Ted Cruz,198,0.535
Texas,TX,Frio,48163,Republican,Donald Trump,112,0.303
Texas,TX,Frio,48163,Republican,Marco Rubio,31,0.084
Texas,TX,Frio,48163,Republican,Ben Carson,19,0.051
Texas,TX,Frio,48163,Republican,John Kasich,4,0.011000000000000001
Texas,TX,Frio,48163,Democrat,Hillary Clinton,1864,0.677
Texas,TX,Frio,48163,Democrat,Bernie Sanders,630,0.22899999999999998
Texas,TX,Gaines,48165,Republican,Ted Cruz,1274,0.522
Texas,TX,Gaines,48165,Republican,Donald Trump,610,0.25
Texas,TX,Gaines,48165,Republican,Marco Rubio,280,0.115
Texas,TX,Gaines,48165,Republican,Ben Carson,167,0.068
Texas,TX,Gaines,48165,Republican,John Kasich,30,0.012
Texas,TX,Gaines,48165,Democrat,Hillary Clinton,91,0.5579999999999999
Texas,TX,Gaines,48165,Democrat,Bernie Sanders,59,0.36200000000000004
Texas,TX,Garza,48169,Republican,Ted Cruz,574,0.562
Texas,TX,Garza,48169,Republican,Donald Trump,224,0.21899999999999997
Texas,TX,Garza,48169,Republican,Marco Rubio,89,0.087
Texas,TX,Garza,48169,Republican,Ben Carson,65,0.064
Texas,TX,Garza,48169,Republican,John Kasich,21,0.021
Texas,TX,Garza,48169,Democrat,Hillary Clinton,35,0.565
Texas,TX,Garza,48169,Democrat,Bernie Sanders,22,0.355
Texas,TX,Gillespie,48171,Republican,Ted Cruz,3421,0.42
Texas,TX,Gillespie,48171,Republican,Donald Trump,2166,0.266
Texas,TX,Gillespie,48171,Republican,Marco Rubio,1505,0.185
Texas,TX,Gillespie,48171,Republican,John Kasich,386,0.047
Texas,TX,Gillespie,48171,Republican,Ben Carson,345,0.042
Texas,TX,Gillespie,48171,Democrat,Hillary Clinton,813,0.7190000000000001
Texas,TX,Gillespie,48171,Democrat,Bernie Sanders,314,0.278
Texas,TX,Glasscock,48173,Republican,Ted Cruz,202,0.502
Texas,TX,Glasscock,48173,Republican,Donald Trump,83,0.20600000000000002
Texas,TX,Glasscock,48173,Republican,Marco Rubio,66,0.16399999999999998
Texas,TX,Glasscock,48173,Republican,Ben Carson,30,0.075
Texas,TX,Glasscock,48173,Republican,John Kasich,11,0.027000000000000003
Texas,TX,Glasscock,48173,Democrat,Hillary Clinton,4,0.5
Texas,TX,Glasscock,48173,Democrat,Bernie Sanders,4,0.5
Texas,TX,Goliad,48175,Republican,Ted Cruz,747,0.48200000000000004
Texas,TX,Goliad,48175,Republican,Donald Trump,509,0.32899999999999996
Texas,TX,Goliad,48175,Republican,Marco Rubio,176,0.114
Texas,TX,Goliad,48175,Republican,Ben Carson,40,0.026000000000000002
Texas,TX,Goliad,48175,Republican,John Kasich,33,0.021
Texas,TX,Goliad,48175,Democrat,Hillary Clinton,389,0.664
Texas,TX,Goliad,48175,Democrat,Bernie Sanders,151,0.258
Texas,TX,Gonzales,48177,Republican,Ted Cruz,1698,0.505
Texas,TX,Gonzales,48177,Republican,Donald Trump,984,0.293
Texas,TX,Gonzales,48177,Republican,Marco Rubio,357,0.106
Texas,TX,Gonzales,48177,Republican,Ben Carson,93,0.027999999999999997
Texas,TX,Gonzales,48177,Republican,John Kasich,77,0.023
Texas,TX,Gonzales,48177,Democrat,Hillary Clinton,368,0.723
Texas,TX,Gonzales,48177,Democrat,Bernie Sanders,129,0.253
Texas,TX,Gray,48179,Republican,Ted Cruz,2210,0.488
Texas,TX,Gray,48179,Republican,Donald Trump,1329,0.294
Texas,TX,Gray,48179,Republican,Marco Rubio,371,0.08199999999999999
Texas,TX,Gray,48179,Republican,Ben Carson,317,0.07
